 	Spikes	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
946.26685	1.0	933.132	Attention
946.50055	1.0	933.132	Attention
946.70195	1.0	933.132	Attention
947.5045	1.0	933.132	Attention
947.6969	1.0	933.132	Attention
947.89705	1.0	933.132	Attention
948.11895	1.0	933.132	Attention
948.48715	1.0	933.132	Attention
948.86485	1.0	933.132	Attention
949.0838	1.0	933.132	Attention
949.26645	1.0	933.132	Attention
949.44405	1.0	933.132	Attention
949.62775	1.0	933.132	Attention
950.0008	1.0	949.8428	Gratitude
950.18015	1.0	949.8428	Gratitude
950.52275	1.0	949.8428	Gratitude
950.70155	1.0	949.8428	Gratitude
950.85885	1.0	949.8428	Gratitude
951.00525	1.0	949.8428	Gratitude
951.07935	1.0	949.8428	Gratitude
951.0957	1.0	949.8428	Gratitude
951.10725	1.0	949.8428	Gratitude
951.1198	1.0	949.8428	Gratitude
951.14075	1.0	949.8428	Gratitude
951.1667	1.0	949.8428	Gratitude
951.20135	1.0	949.8428	Gratitude
951.23645	1.0	949.8428	Gratitude
951.338	1.0	949.8428	Gratitude
951.35855	1.0	949.8428	Gratitude
951.41925	1.0	949.8428	Gratitude
951.4495	1.0	949.8428	Gratitude
951.4778	1.0	949.8428	Gratitude
951.5052	1.0	949.8428	Gratitude
951.57635	1.0	949.8428	Gratitude
951.59965	1.0	949.8428	Gratitude
951.6258	1.0	949.8428	Gratitude
951.6746	1.0	949.8428	Gratitude
951.699	1.0	949.8428	Gratitude
951.72145	1.0	949.8428	Gratitude
951.74445	1.0	949.8428	Gratitude
951.76585	1.0	949.8428	Gratitude
951.81495	1.0	949.8428	Gratitude
951.83805	1.0	949.8428	Gratitude
951.86285	1.0	949.8428	Gratitude
951.88795	1.0	949.8428	Gratitude
951.94005	1.0	949.8428	Gratitude
951.9662	1.0	949.8428	Gratitude
951.99515	1.0	949.8428	Gratitude
952.0189	1.0	949.8428	Gratitude
952.04375	1.0	949.8428	Gratitude
952.0947	1.0	949.8428	Gratitude
952.11825	1.0	949.8428	Gratitude
952.1372	1.0	949.8428	Gratitude
952.156	1.0	949.8428	Gratitude
952.2096	1.0	949.8428	Gratitude
952.2285	1.0	949.8428	Gratitude
952.24725	1.0	949.8428	Gratitude
952.2648	0.0	949.8428	Gratitude
952.28325	1.0	949.8428	Gratitude
952.30035	1.0	949.8428	Gratitude
952.31685	1.0	949.8428	Gratitude
952.35015	1.0	949.8428	Gratitude
952.3667	1.0	949.8428	Gratitude
952.3839	1.0	949.8428	Gratitude
952.40165	1.0	949.8428	Gratitude
952.41815	1.0	949.8428	Gratitude
952.4381	1.0	949.8428	Gratitude
952.4568	1.0	949.8428	Gratitude
952.4803	1.0	949.8428	Gratitude
952.5076	1.0	949.8428	Gratitude
952.5416	1.0	949.8428	Gratitude
952.7433	1.0	949.8428	Gratitude
953.0353	1.0	949.8428	Gratitude
953.07775	1.0	949.8428	Gratitude
953.11995	1.0	949.8428	Gratitude
953.15925	1.0	949.8428	Gratitude
953.2674	1.0	949.8428	Gratitude
953.32605	1.0	949.8428	Gratitude
953.42365	1.0	949.8428	Gratitude
953.52375	1.0	949.8428	Gratitude
953.70195	1.0	949.8428	Gratitude
953.8267	1.0	949.8428	Gratitude
953.8949	1.0	949.8428	Gratitude
954.03985	0.0	949.8428	Gratitude
954.35565	1.0	949.8428	Gratitude
954.40415	1.0	949.8428	Gratitude
954.4207	1.0	949.8428	Gratitude
954.44625	1.0	949.8428	Gratitude
954.4635	1.0	949.8428	Gratitude
954.4948	1.0	949.8428	Gratitude
955.1064	1.0	949.8428	Gratitude
955.2632	1.0	949.8428	Gratitude
955.27705	1.0	949.8428	Gratitude
955.3017	1.0	949.8428	Gratitude
955.3144	1.0	949.8428	Gratitude
955.3274	1.0	949.8428	Gratitude
955.33965	1.0	949.8428	Gratitude
955.363	1.0	949.8428	Gratitude
955.3752	1.0	949.8428	Gratitude
955.40255	1.0	949.8428	Gratitude
955.4171	1.0	949.8428	Gratitude
955.43255	1.0	949.8428	Gratitude
955.44855	0.0	949.8428	Gratitude
955.4643	1.0	949.8428	Gratitude
955.4823	1.0	949.8428	Gratitude
955.4992	1.0	949.8428	Gratitude
955.5173	1.0	949.8428	Gratitude
955.5355	1.0	949.8428	Gratitude
955.55575	1.0	949.8428	Gratitude
955.57605	1.0	949.8428	Gratitude
955.59485	1.0	949.8428	Gratitude
955.61435	1.0	949.8428	Gratitude
955.63515	1.0	949.8428	Gratitude
955.65605	1.0	949.8428	Gratitude
955.67765	1.0	949.8428	Gratitude
955.6997	1.0	949.8428	Gratitude
955.72175	1.0	949.8428	Gratitude
955.74305	1.0	949.8428	Gratitude
955.7636	1.0	949.8428	Gratitude
955.784	0.0	949.8428	Gratitude
955.80565	1.0	949.8428	Gratitude
955.82655	1.0	949.8428	Gratitude
955.8479	1.0	949.8428	Gratitude
955.86955	1.0	949.8428	Gratitude
955.8911	1.0	949.8428	Gratitude
955.9123	1.0	949.8428	Gratitude
955.9345	1.0	949.8428	Gratitude
955.957	1.0	949.8428	Gratitude
955.9791	1.0	949.8428	Gratitude
956.0009	1.0	949.8428	Gratitude
956.02395	1.0	949.8428	Gratitude
956.0462	1.0	949.8428	Gratitude
956.0916	1.0	949.8428	Gratitude
956.115	1.0	949.8428	Gratitude
956.1382	1.0	949.8428	Gratitude
956.16145	1.0	949.8428	Gratitude
956.1848	1.0	949.8428	Gratitude
956.23105	1.0	949.8428	Gratitude
956.254	1.0	949.8428	Gratitude
956.2786	1.0	949.8428	Gratitude
956.30385	1.0	949.8428	Gratitude
956.33245	1.0	949.8428	Gratitude
956.3643	1.0	949.8428	Gratitude
956.40465	1.0	949.8428	Gratitude
956.9853	1.0	949.8428	Gratitude
957.0113	1.0	949.8428	Gratitude
957.0299	1.0	949.8428	Gratitude
957.0491	1.0	949.8428	Gratitude
957.08	1.0	949.8428	Gratitude
957.1045	1.0	949.8428	Gratitude
957.1145	1.0	949.8428	Gratitude
957.85705	1.0	949.8428	Gratitude
958.00205	1.0	949.8428	Gratitude
958.24205	1.0	949.8428	Gratitude
958.27745	1.0	949.8428	Gratitude
958.2923	1.0	949.8428	Gratitude
958.3023	0.0	949.8428	Gratitude
958.3094	1.0	949.8428	Gratitude
958.32035	1.0	949.8428	Gratitude
958.3369	1.0	949.8428	Gratitude
958.36115	1.0	949.8428	Gratitude
958.4109	1.0	949.8428	Gratitude
958.43445	1.0	949.8428	Gratitude
958.4694	1.0	949.8428	Gratitude
959.09675	1.0	949.8428	Gratitude
959.21705	1.0	949.8428	Gratitude
959.259	1.0	949.8428	Gratitude
959.3113	1.0	949.8428	Gratitude
959.33685	1.0	949.8428	Gratitude
959.36055	1.0	949.8428	Gratitude
959.37575	1.0	949.8428	Gratitude
959.39185	1.0	949.8428	Gratitude
959.4483	1.0	949.8428	Gratitude
959.4888	1.0	949.8428	Gratitude
959.5102	1.0	949.8428	Gratitude
959.53085	1.0	949.8428	Gratitude
959.5518	1.0	949.8428	Gratitude
959.5744	1.0	949.8428	Gratitude
959.5974	1.0	949.8428	Gratitude
959.6708	1.0	949.8428	Gratitude
959.69405	1.0	949.8428	Gratitude
959.7181	1.0	949.8428	Gratitude
959.7914	1.0	949.8428	Gratitude
959.81865	1.0	949.8428	Gratitude
959.8755	1.0	949.8428	Gratitude
959.90385	1.0	949.8428	Gratitude
959.9317	1.0	949.8428	Gratitude
959.958	1.0	949.8428	Gratitude
960.0146	1.0	949.8428	Gratitude
960.07715	1.0	949.8428	Gratitude
960.10895	1.0	949.8428	Gratitude
960.17995	1.0	949.8428	Gratitude
965.765	0.0	949.8428	Gratitude
966.36805	0.0	949.8428	Gratitude
966.3825	0.0	949.8428	Gratitude
966.3839	0.0	949.8428	Gratitude
966.40345	0.0	949.8428	Gratitude
966.40465	0.0	949.8428	Gratitude
966.4224	0.0	949.8428	Gratitude
966.42355	0.0	949.8428	Gratitude
966.4442	0.0	949.8428	Gratitude
967.7918	1.0	949.8428	Gratitude
968.1206	0.0	949.8428	Gratitude
968.77925	1.0	949.8428	Gratitude
968.96855	0.0	949.8428	Gratitude
968.9698	0.0	949.8428	Gratitude
968.97105	0.0	949.8428	Gratitude
968.99105	0.0	949.8428	Gratitude
969.24805	0.0	949.8428	Gratitude
969.5085	0.0	949.8428	Gratitude
969.5104	0.0	949.8428	Gratitude
969.52805	0.0	949.8428	Gratitude
969.52965	0.0	949.8428	Gratitude
969.53085	0.0	949.8428	Gratitude
969.5489	0.0	949.8428	Gratitude
969.569	0.0	949.8428	Gratitude
969.90595	0.0	949.8428	Gratitude
970.01735	0.0	949.8428	Gratitude
970.01835	0.0	949.8428	Gratitude
970.0196	0.0	949.8428	Gratitude
970.54155	0.0	949.8428	Gratitude
970.86625	0.0	949.8428	Gratitude
970.8677	0.0	949.8428	Gratitude
970.86895	0.0	949.8428	Gratitude
970.8708	0.0	949.8428	Gratitude
970.886	0.0	949.8428	Gratitude
970.88715	0.0	949.8428	Gratitude
970.88835	0.0	949.8428	Gratitude
970.88995	0.0	949.8428	Gratitude
970.9037	0.0	949.8428	Gratitude
970.90495	0.0	949.8428	Gratitude
970.99805	1.0	949.8428	Gratitude
971.19435	0.0	949.8428	Gratitude
971.2807	0.0	949.8428	Gratitude
971.764	0.0	949.8428	Gratitude
971.76585	0.0	949.8428	Gratitude
971.767	0.0	949.8428	Gratitude
971.7861	0.0	949.8428	Gratitude
971.7906	1.0	949.8428	Gratitude
971.9878	1.0	949.8428	Gratitude
972.1811	1.0	949.8428	Gratitude
972.26515	0.0	949.8428	Gratitude
972.26645	0.0	949.8428	Gratitude
972.2845	0.0	949.8428	Gratitude
972.2859	0.0	949.8428	Gratitude
972.3054	0.0	949.8428	Gratitude
972.3067	0.0	949.8428	Gratitude
972.3259	0.0	949.8428	Gratitude
972.371	1.0	949.8428	Gratitude
972.42505	0.0	949.8428	Gratitude
972.56545	0.0	949.8428	Gratitude
972.75915	1.0	949.8428	Gratitude
972.77745	0.0	949.8428	Gratitude
972.79565	0.0	949.8428	Gratitude
973.22505	0.0	949.8428	Gratitude
973.24305	0.0	949.8428	Gratitude
973.26415	0.0	949.8428	Gratitude
973.3438	0.0	949.8428	Gratitude
973.5462	0.0	949.8428	Gratitude
973.73145	1.0	949.8428	Gratitude
974.13	1.0	949.8428	Gratitude
974.3174	1.0	949.8428	Gratitude
974.5018	1.0	949.8428	Gratitude
974.59665	0.0	949.8428	Gratitude
974.61115	0.0	949.8428	Gratitude
974.61265	0.0	949.8428	Gratitude
974.6137	0.0	949.8428	Gratitude
974.6309	0.0	949.8428	Gratitude
974.63225	0.0	949.8428	Gratitude
974.6335	0.0	949.8428	Gratitude
974.65175	0.0	949.8428	Gratitude
974.653	0.0	949.8428	Gratitude
974.6724	0.0	949.8428	Gratitude
975.04	0.0	949.8428	Gratitude
975.0418	0.0	949.8428	Gratitude
975.06015	0.0	949.8428	Gratitude
975.06175	0.0	949.8428	Gratitude
975.191	0.0	949.8428	Gratitude
975.4095	0.0	949.8428	Gratitude
975.5902	1.0	949.8428	Gratitude
975.5946	1.0	949.8428	Gratitude
975.75455	0.0	949.8428	Gratitude
976.03915	0.0	949.8428	Gratitude
976.0413	0.0	949.8428	Gratitude
976.05795	0.0	949.8428	Gratitude
976.05945	0.0	949.8428	Gratitude
976.0608	0.0	949.8428	Gratitude
976.079	0.0	949.8428	Gratitude
976.08	0.0	949.8428	Gratitude
976.08135	0.0	949.8428	Gratitude
976.09935	0.0	949.8428	Gratitude
976.10055	0.0	949.8428	Gratitude
976.1415	0.0	949.8428	Gratitude
976.1439	0.0	949.8428	Gratitude
976.15965	0.0	949.8428	Gratitude
976.16075	0.0	949.8428	Gratitude
976.1793	0.0	949.8428	Gratitude
976.18075	0.0	949.8428	Gratitude
976.3238	1.0	949.8428	Gratitude
976.49195	1.0	949.8428	Gratitude
976.68755	1.0	949.8428	Gratitude
977.0324	1.0	949.8428	Gratitude
977.208	1.0	949.8428	Gratitude
977.37445	1.0	949.8428	Gratitude
977.5569	1.0	949.8428	Gratitude
977.7349	1.0	949.8428	Gratitude
977.91225	1.0	949.8428	Gratitude
978.0867	1.0	949.8428	Gratitude
978.2706	1.0	949.8428	Gratitude
978.4363	1.0	949.8428	Gratitude
978.60905	1.0	949.8428	Gratitude
979.1739	1.0	949.8428	Gratitude
979.3529	1.0	949.8428	Gratitude
979.7248	1.0	949.8428	Gratitude
980.0821	1.0	949.8428	Gratitude
980.2651	1.0	949.8428	Gratitude
981.16535	1.0	949.8428	Gratitude
981.3421	1.0	949.8428	Gratitude
981.86605	1.0	949.8428	Gratitude
982.03205	1.0	949.8428	Gratitude
982.5506	1.0	949.8428	Gratitude
982.7096	1.0	949.8428	Gratitude
982.8859	1.0	949.8428	Gratitude
983.05055	1.0	949.8428	Gratitude
983.1901	1.0	949.8428	Gratitude
983.3267	1.0	949.8428	Gratitude
983.66295	1.0	949.8428	Gratitude
984.0077	1.0	949.8428	Gratitude
984.2088	1.0	949.8428	Gratitude
984.5473	1.0	949.8428	Gratitude
984.70995	1.0	949.8428	Gratitude
985.0584	1.0	949.8428	Gratitude
985.2246	1.0	949.8428	Gratitude
985.39855	1.0	949.8428	Gratitude
985.5596	1.0	949.8428	Gratitude
985.72665	1.0	949.8428	Gratitude
985.9017	1.0	949.8428	Gratitude
986.068	1.0	949.8428	Gratitude
986.39705	1.0	949.8428	Gratitude
986.90095	1.0	949.8428	Gratitude
987.064	1.0	949.8428	Gratitude
987.2287	1.0	949.8428	Gratitude
987.3838	1.0	949.8428	Gratitude
987.55995	1.0	949.8428	Gratitude
988.0567	1.0	949.8428	Gratitude
988.3986	1.0	949.8428	Gratitude
988.56385	1.0	949.8428	Gratitude
988.7368	1.0	949.8428	Gratitude
988.90555	1.0	949.8428	Gratitude
989.0987	1.0	949.8428	Gratitude
989.2594	1.0	949.8428	Gratitude
989.4363	1.0	949.8428	Gratitude
989.60285	1.0	949.8428	Gratitude
989.782	1.0	949.8428	Gratitude
989.9444	1.0	949.8428	Gratitude
990.12585	1.0	949.8428	Gratitude
990.29195	1.0	949.8428	Gratitude
990.4499	1.0	949.8428	Gratitude
990.61725	1.0	949.8428	Gratitude
990.7884	0.0	949.8428	Gratitude
990.95745	1.0	949.8428	Gratitude
991.0431	0.0	949.8428	Gratitude
991.07695	0.0	949.8428	Gratitude
991.07895	0.0	949.8428	Gratitude
991.08035	0.0	949.8428	Gratitude
991.46565	0.0	949.8428	Gratitude
991.7962	1.0	949.8428	Gratitude
991.91025	0.0	949.8428	Gratitude
991.9276	0.0	949.8428	Gratitude
991.9292	0.0	949.8428	Gratitude
991.9476	0.0	949.8428	Gratitude
991.9487	0.0	949.8428	Gratitude
991.9497	0.0	949.8428	Gratitude
991.9885	0.0	949.8428	Gratitude
991.98955	0.0	949.8428	Gratitude
992.0083	0.0	949.8428	Gratitude
992.0098	0.0	949.8428	Gratitude
992.0108	0.0	949.8428	Gratitude
992.029	0.0	949.8428	Gratitude
992.04895	0.0	949.8428	Gratitude
992.09205	1.0	949.8428	Gratitude
992.14345	0.0	949.8428	Gratitude
992.93155	1.0	949.8428	Gratitude
993.10515	0.0	949.8428	Gratitude
993.2741	1.0	949.8428	Gratitude
993.42875	0.0	949.8428	Gratitude
993.86825	0.0	949.8428	Gratitude
993.90875	0.0	949.8428	Gratitude
994.09905	0.0	949.8428	Gratitude
994.4222	1.0	949.8428	Gratitude
994.94645	1.0	949.8428	Gratitude
995.10615	1.0	949.8428	Gratitude
995.2621	1.0	949.8428	Gratitude
995.78005	1.0	949.8428	Gratitude
995.9453	1.0	949.8428	Gratitude
996.2855	1.0	949.8428	Gratitude
996.4568	1.0	949.8428	Gratitude
996.6222	1.0	949.8428	Gratitude
996.77725	1.0	949.8428	Gratitude
996.95565	1.0	949.8428	Gratitude
997.1199	1.0	949.8428	Gratitude
997.4592	1.0	949.8428	Gratitude
997.6214	1.0	949.8428	Gratitude
997.978	1.0	949.8428	Gratitude
998.31505	1.0	949.8428	Gratitude
999.1454	1.0	949.8428	Gratitude
999.47365	1.0	949.8428	Gratitude
999.6393	1.0	949.8428	Gratitude
999.7993	1.0	949.8428	Gratitude
999.9606	1.0	949.8428	Gratitude
1000.29395	1.0	949.8428	Gratitude
1000.46235	1.0	949.8428	Gratitude
1000.6348	1.0	949.8428	Gratitude
1000.97405	1.0	949.8428	Gratitude
1001.1381	1.0	949.8428	Gratitude
1001.29395	1.0	1001.1713	Calming
1001.46315	1.0	1001.1713	Calming
1001.9524	1.0	1001.1713	Calming
1002.2606	1.0	1001.1713	Calming
1002.38065	0.0	1001.1713	Calming
1002.43575	1.0	1001.1713	Calming
1002.5599	1.0	1001.1713	Calming
1002.6155	1.0	1001.1713	Calming
1002.67425	0.0	1001.1713	Calming
1002.67835	1.0	1001.1713	Calming
1002.72315	1.0	1001.1713	Calming
1002.7378	1.0	1001.1713	Calming
1002.7734	1.0	1001.1713	Calming
1002.83235	1.0	1001.1713	Calming
1002.8938	1.0	1001.1713	Calming
1002.95525	1.0	1001.1713	Calming
1002.98265	1.0	1001.1713	Calming
1003.0203	1.0	1001.1713	Calming
1003.1542	1.0	1001.1713	Calming
1003.23255	1.0	1001.1713	Calming
1003.3813	1.0	1001.1713	Calming
1003.4523	1.0	1001.1713	Calming
1003.54005	1.0	1001.1713	Calming
1003.78235	1.0	1001.1713	Calming
1003.9192	1.0	1001.1713	Calming
1004.16975	1.0	1001.1713	Calming
1004.23965	1.0	1001.1713	Calming
1004.27495	1.0	1001.1713	Calming
1004.3429	1.0	1001.1713	Calming
1004.3526	1.0	1001.1713	Calming
1004.3591	1.0	1001.1713	Calming
1004.3765	1.0	1001.1713	Calming
1004.4361	1.0	1001.1713	Calming
1004.4816	1.0	1001.1713	Calming
1004.5342	1.0	1001.1713	Calming
1004.5392	0.0	1001.1713	Calming
1004.65695	1.0	1001.1713	Calming
1004.7203	1.0	1001.1713	Calming
1005.05205	1.0	1001.1713	Calming
1005.3911	1.0	1001.1713	Calming
1005.5964	1.0	1001.1713	Calming
1005.67955	1.0	1001.1713	Calming
1005.701	1.0	1001.1713	Calming
1005.7146	1.0	1001.1713	Calming
1005.7753	1.0	1001.1713	Calming
1005.78275	1.0	1001.1713	Calming
1005.79355	1.0	1001.1713	Calming
1005.80295	1.0	1001.1713	Calming
1005.81145	1.0	1001.1713	Calming
1005.8222	1.0	1001.1713	Calming
1005.83165	1.0	1001.1713	Calming
1005.84205	1.0	1001.1713	Calming
1005.8542	1.0	1001.1713	Calming
1005.87905	1.0	1001.1713	Calming
1005.89775	1.0	1001.1713	Calming
1005.9096	1.0	1001.1713	Calming
1005.92125	1.0	1001.1713	Calming
1005.93765	1.0	1001.1713	Calming
1005.9573	1.0	1001.1713	Calming
1005.96955	1.0	1001.1713	Calming
1005.9942	1.0	1001.1713	Calming
1006.718	1.0	1001.1713	Calming
1006.7491	1.0	1001.1713	Calming
1006.7808	1.0	1001.1713	Calming
1006.79865	1.0	1001.1713	Calming
1006.8138	1.0	1001.1713	Calming
1006.83115	0.0	1001.1713	Calming
1006.85175	1.0	1001.1713	Calming
1006.87375	1.0	1001.1713	Calming
1006.89885	1.0	1001.1713	Calming
1007.00285	1.0	1001.1713	Calming
1007.0312	1.0	1001.1713	Calming
1007.06115	1.0	1001.1713	Calming
1007.0887	1.0	1001.1713	Calming
1007.11085	1.0	1001.1713	Calming
1007.13305	1.0	1001.1713	Calming
1007.157	1.0	1001.1713	Calming
1007.2337	1.0	1001.1713	Calming
1007.25955	1.0	1001.1713	Calming
1007.331	1.0	1001.1713	Calming
1007.35825	1.0	1001.1713	Calming
1007.4113	1.0	1001.1713	Calming
1007.4383	1.0	1001.1713	Calming
1007.49315	1.0	1001.1713	Calming
1007.6105	1.0	1001.1713	Calming
1007.7102	1.0	1001.1713	Calming
1007.77875	1.0	1001.1713	Calming
1007.81845	1.0	1001.1713	Calming
1007.91555	1.0	1001.1713	Calming
1008.2756	1.0	1001.1713	Calming
1008.2997	1.0	1001.1713	Calming
1008.33925	1.0	1001.1713	Calming
1008.34985	1.0	1001.1713	Calming
1008.3699	1.0	1001.1713	Calming
1008.40115	1.0	1001.1713	Calming
1008.5325	1.0	1001.1713	Calming
1008.577	1.0	1001.1713	Calming
1008.77445	1.0	1001.1713	Calming
1009.0299	1.0	1001.1713	Calming
1009.03865	1.0	1001.1713	Calming
1009.34985	0.0	1001.1713	Calming
1009.4734	0.0	1001.1713	Calming
1009.69545	1.0	1001.1713	Calming
1009.759	1.0	1001.1713	Calming
1009.77385	1.0	1001.1713	Calming
1009.7934	1.0	1001.1713	Calming
1009.82685	1.0	1001.1713	Calming
1009.83355	1.0	1001.1713	Calming
1009.84065	1.0	1001.1713	Calming
1009.8478	1.0	1001.1713	Calming
1009.85795	1.0	1001.1713	Calming
1009.8729	1.0	1001.1713	Calming
1009.8909	1.0	1001.1713	Calming
1009.91465	1.0	1001.1713	Calming
1009.9352	1.0	1001.1713	Calming
1009.95375	1.0	1001.1713	Calming
1010.00675	1.0	1001.1713	Calming
1010.80595	1.0	1001.1713	Calming
1010.84625	1.0	1001.1713	Calming
1010.87035	1.0	1001.1713	Calming
1010.89035	1.0	1001.1713	Calming
1010.9124	1.0	1001.1713	Calming
1010.93835	1.0	1001.1713	Calming
1010.99755	1.0	1001.1713	Calming
1011.02635	1.0	1001.1713	Calming
1011.05255	1.0	1001.1713	Calming
1011.0776	1.0	1001.1713	Calming
1011.17975	1.0	1001.1713	Calming
1011.1987	1.0	1001.1713	Calming
1011.2165	1.0	1001.1713	Calming
1011.23585	1.0	1001.1713	Calming
1011.2574	1.0	1001.1713	Calming
1011.2792	1.0	1001.1713	Calming
1011.32185	1.0	1001.1713	Calming
1011.3656	1.0	1001.1713	Calming
1011.3861	1.0	1001.1713	Calming
1011.4083	1.0	1001.1713	Calming
1011.43255	1.0	1001.1713	Calming
1011.45205	1.0	1001.1713	Calming
1011.47415	1.0	1001.1713	Calming
1011.49885	1.0	1001.1713	Calming
1011.5258	1.0	1001.1713	Calming
1011.5507	1.0	1001.1713	Calming
1011.57645	1.0	1001.1713	Calming
1011.60565	1.0	1001.1713	Calming
1011.6354	1.0	1001.1713	Calming
1011.696	1.0	1001.1713	Calming
1011.72705	1.0	1001.1713	Calming
1011.8387	0.0	1001.1713	Calming
1011.8751	1.0	1001.1713	Calming
1011.91535	1.0	1001.1713	Calming
1012.05145	1.0	1001.1713	Calming
1018.8874	1.0	1001.1713	Calming
1019.0908	1.0	1001.1713	Calming
1019.8116	1.0	1001.1713	Calming
1020.20465	1.0	1001.1713	Calming
1020.4081	1.0	1001.1713	Calming
1020.6043	1.0	1001.1713	Calming
1020.79045	1.0	1001.1713	Calming
1020.9704	1.0	1001.1713	Calming
1021.14725	1.0	1001.1713	Calming
1021.32615	1.0	1001.1713	Calming
1021.50365	1.0	1001.1713	Calming
1021.6853	1.0	1001.1713	Calming
1021.87235	1.0	1001.1713	Calming
1022.2674	1.0	1001.1713	Calming
1022.4473	1.0	1001.1713	Calming
1022.7424	1.0	1001.1713	Calming
1023.0925	1.0	1001.1713	Calming
1023.1278	0.0	1001.1713	Calming
1023.3039	0.0	1001.1713	Calming
1023.60825	1.0	1001.1713	Calming
1023.94505	0.0	1001.1713	Calming
1024.00565	0.0	1001.1713	Calming
1024.4725	0.0	1001.1713	Calming
1024.47395	0.0	1001.1713	Calming
1024.4754	0.0	1001.1713	Calming
1024.65925	1.0	1001.1713	Calming
1024.6876	0.0	1001.1713	Calming
1025.1785	0.0	1001.1713	Calming
1025.3628	0.0	1001.1713	Calming
1025.70065	1.0	1001.1713	Calming
1025.97375	0.0	1001.1713	Calming
1025.9924	0.0	1001.1713	Calming
1026.0133	0.0	1001.1713	Calming
1026.0316	0.0	1001.1713	Calming
1026.05215	0.0	1001.1713	Calming
1026.0538	0.0	1001.1713	Calming
1026.05505	0.0	1001.1713	Calming
1026.0735	0.0	1001.1713	Calming
1026.244	0.0	1001.1713	Calming
1026.5128	0.0	1001.1713	Calming
1026.514	0.0	1001.1713	Calming
1026.56875	1.0	1001.1713	Calming
1026.647	0.0	1001.1713	Calming
1027.093	0.0	1001.1713	Calming
1027.2193	1.0	1001.1713	Calming
1027.3808	1.0	1001.1713	Calming
1027.54705	1.0	1001.1713	Calming
1027.69725	1.0	1001.1713	Calming
1027.86365	1.0	1001.1713	Calming
1028.02515	1.0	1001.1713	Calming
1028.1738	1.0	1001.1713	Calming
1028.32635	1.0	1001.1713	Calming
1028.4827	1.0	1001.1713	Calming
1028.7884	1.0	1028.662	Attention
1028.94145	1.0	1028.662	Attention
1029.0991	1.0	1028.662	Attention
1029.26545	1.0	1028.662	Attention
1029.56045	1.0	1028.662	Attention
1029.56255	1.0	1028.662	Attention
1029.56525	1.0	1028.662	Attention
1029.5803	1.0	1028.662	Attention
1029.58745	1.0	1028.662	Attention
1029.5988	1.0	1028.662	Attention
1029.79865	1.0	1028.662	Attention
1029.8021	1.0	1028.662	Attention
1029.80785	1.0	1028.662	Attention
1029.8219	1.0	1028.662	Attention
1029.97995	1.0	1028.662	Attention
1029.9822	1.0	1028.662	Attention
1030.0075	1.0	1028.662	Attention
1030.0202	1.0	1028.662	Attention
1030.1717	1.0	1028.662	Attention
1030.20955	1.0	1028.662	Attention
1030.22815	1.0	1028.662	Attention
1030.3807	1.0	1028.662	Attention
1030.383	1.0	1028.662	Attention
1030.3997	1.0	1028.662	Attention
1030.4138	1.0	1028.662	Attention
1030.4325	1.0	1028.662	Attention
1031.425	1.0	1028.662	Attention
1031.4277	0.0	1028.662	Attention
1031.4303	1.0	1028.662	Attention
1031.4457	1.0	1028.662	Attention
1031.45625	0.0	1028.662	Attention
1031.6612	1.0	1028.662	Attention
1031.66395	1.0	1028.662	Attention
1031.66695	1.0	1028.662	Attention
1031.684	1.0	1028.662	Attention
1031.6993	1.0	1028.662	Attention
1031.8603	1.0	1028.662	Attention
1031.8989	1.0	1028.662	Attention
1032.06295	1.0	1028.662	Attention
1032.0657	1.0	1028.662	Attention
1032.0979	1.0	1028.662	Attention
1032.3057	1.0	1028.662	Attention
1032.30825	1.0	1028.662	Attention
1032.31055	0.0	1028.662	Attention
1032.3281	1.0	1028.662	Attention
1032.34795	1.0	1028.662	Attention
1033.34925	1.0	1028.662	Attention
1033.3826	1.0	1028.662	Attention
1033.5823	1.0	1028.662	Attention
1033.77955	0.0	1028.662	Attention
1033.80735	1.0	1028.662	Attention
1033.86965	1.0	1028.662	Attention
1034.00995	1.0	1028.662	Attention
1035.34055	1.0	1028.662	Attention
1035.3437	1.0	1028.662	Attention
1035.34855	1.0	1028.662	Attention
1035.36185	1.0	1028.662	Attention
1035.57825	1.0	1028.662	Attention
1035.58145	1.0	1028.662	Attention
1035.6131	1.0	1028.662	Attention
1035.67045	1.0	1028.662	Attention
1035.77775	0.0	1028.662	Attention
1035.7831	1.0	1028.662	Attention
1035.87465	1.0	1028.662	Attention
1035.9786	1.0	1028.662	Attention
1036.07925	1.0	1028.662	Attention
1036.20025	1.0	1028.662	Attention
1036.29795	1.0	1028.662	Attention
1037.24005	1.0	1028.662	Attention
1037.3383	1.0	1028.662	Attention
1037.46005	1.0	1028.662	Attention
1037.5531	1.0	1028.662	Attention
1037.68675	1.0	1028.662	Attention
1037.77565	1.0	1028.662	Attention
1037.90665	1.0	1028.662	Attention
1038.14345	1.0	1028.662	Attention
1038.2443	1.0	1028.662	Attention
1039.92715	1.0	1028.662	Attention
1040.43355	0.0	1028.662	Attention
1040.6003	0.0	1028.662	Attention
1041.4779	1.0	1028.662	Attention
1041.7118	1.0	1028.662	Attention
1041.8894	0.0	1028.662	Attention
1041.8905	0.0	1028.662	Attention
1041.91105	0.0	1028.662	Attention
1041.9128	0.0	1028.662	Attention
