 	Channel 4	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
9676.8001	0.0	9665.8975	love
9676.8059	0.0	9665.8975	love
9676.8138	1.0	9665.8975	love
9676.91375	0.0	9665.8975	love
9676.9195	0.0	9665.8975	love
9677.0322	0.0	9665.8975	love
9677.0378	0.0	9665.8975	love
9677.1547	1.0	9665.8975	love
9677.15765	0.0	9665.8975	love
9677.1634	0.0	9665.8975	love
9677.28245	0.0	9665.8975	love
9677.28835	0.0	9665.8975	love
9677.39895	0.0	9665.8975	love
9677.40475	0.0	9665.8975	love
9677.53625	0.0	9665.8975	love
9677.54215	0.0	9665.8975	love
9677.66425	0.0	9665.8975	love
9677.67	0.0	9665.8975	love
9677.7852	0.0	9665.8975	love
9677.79095	0.0	9665.8975	love
9677.9103	0.0	9665.8975	love
9677.91595	0.0	9665.8975	love
9678.033	0.0	9665.8975	love
9678.0387	0.0	9665.8975	love
9678.16575	0.0	9665.8975	love
9678.17185	0.0	9665.8975	love
9678.2958	0.0	9665.8975	love
9678.30155	0.0	9665.8975	love
9678.4177	0.0	9665.8975	love
9678.4235	0.0	9665.8975	love
9678.5424	0.0	9665.8975	love
9678.5482	0.0	9665.8975	love
9678.6709	0.0	9665.8975	love
9678.6766	0.0	9665.8975	love
9678.7955	0.0	9665.8975	love
9678.8012	0.0	9665.8975	love
9678.93865	0.0	9665.8975	love
9678.94445	0.0	9665.8975	love
9679.0625	0.0	9665.8975	love
9679.0683	0.0	9665.8975	love
9679.1821	0.0	9665.8975	love
9679.1877	0.0	9665.8975	love
9679.29055	0.0	9665.8975	love
9679.2965	0.0	9665.8975	love
9679.40415	0.0	9665.8975	love
9679.4098	0.0	9665.8975	love
9679.5243	0.0	9665.8975	love
9679.52975	0.0	9665.8975	love
9679.65695	0.0	9665.8975	love
9679.66275	0.0	9665.8975	love
9679.78365	0.0	9665.8975	love
9679.78945	0.0	9665.8975	love
9679.91895	0.0	9665.8975	love
9680.06775	0.0	9665.8975	love
9680.07365	0.0	9665.8975	love
9680.22795	0.0	9665.8975	love
9680.2336	0.0	9665.8975	love
9680.2357	0.0	9665.8975	love
9680.2397	0.0	9665.8975	love
9680.24245	0.0	9665.8975	love
9680.4137	0.0	9665.8975	love
9680.4192	0.0	9665.8975	love
9680.60445	0.0	9665.8975	love
9680.61005	0.0	9665.8975	love
9680.79385	0.0	9665.8975	love
9680.79995	0.0	9665.8975	love
9680.929	0.0	9665.8975	love
9680.93485	0.0	9665.8975	love
9681.06785	0.0	9665.8975	love
9681.07355	0.0	9665.8975	love
9681.2047	0.0	9665.8975	love
9681.21025	0.0	9665.8975	love
9681.34615	0.0	9665.8975	love
9681.35195	0.0	9665.8975	love
9681.4896	0.0	9665.8975	love
9681.49545	0.0	9665.8975	love
9681.6275	0.0	9665.8975	love
9681.6332	0.0	9665.8975	love
9681.73965	0.0	9665.8975	love
9681.74525	0.0	9665.8975	love
9681.85015	0.0	9665.8975	love
9681.97895	0.0	9665.8975	love
9681.98475	0.0	9665.8975	love
9711.5253	1.0	9710.9	love
9711.57515	1.0	9710.9	love
9711.6352	0.0	9710.9	love
9711.71725	1.0	9710.9	love
9711.84615	1.0	9710.9	love
9711.95025	1.0	9710.9	love
9712.0371	1.0	9710.9	love
9712.09505	1.0	9710.9	love
9713.61505	1.0	9710.9	love
9713.69965	1.0	9710.9	love
9713.85865	1.0	9710.9	love
9713.885	1.0	9710.9	love
9715.14415	1.0	9710.9	love
9715.2501	1.0	9710.9	love
9715.3058	1.0	9710.9	love
9716.63245	1.0	9710.9	love
9717.5002	1.0	9710.9	love
9717.61025	1.0	9710.9	love
9717.65575	1.0	9710.9	love
9717.6749	1.0	9710.9	love
9718.32005	1.0	9710.9	love
9718.46505	1.0	9710.9	love
9718.56805	1.0	9710.9	love
9720.5987	1.0	9710.9	love
9720.70165	1.0	9710.9	love
9720.7307	1.0	9710.9	love
9720.75755	1.0	9710.9	love
9720.8283	1.0	9710.9	love
9721.52375	1.0	9710.9	love
9721.5546	1.0	9710.9	love
9722.2186	1.0	9710.9	love
9722.6518	1.0	9710.9	love
9727.62285	1.0	9726.1	love
9727.8487	1.0	9726.1	love
9728.3117	1.0	9726.1	love
9728.39755	1.0	9726.1	love
9728.429	1.0	9726.1	love
9728.51655	1.0	9726.1	love
9728.54935	1.0	9726.1	love
9728.7126	1.0	9726.1	love
9728.8114	0.0	9726.1	love
9728.9033	1.0	9726.1	love
9728.9217	1.0	9726.1	love
9728.9578	1.0	9726.1	love
9729.4608	1.0	9726.1	love
9729.54125	1.0	9726.1	love
9729.5933	1.0	9726.1	love
9729.62045	1.0	9726.1	love
9729.70695	1.0	9726.1	love
9730.542	1.0	9726.1	love
9732.81505	1.0	9726.1	love
9733.0831	1.0	9726.1	love
9734.8432	1.0	9726.1	love
9735.11525	1.0	9726.1	love
9735.2963	1.0	9726.1	love
9735.32055	1.0	9726.1	love
9735.56445	1.0	9726.1	love
9735.60575	1.0	9726.1	love
9735.73775	1.0	9726.1	love
9735.9647	0.0	9726.1	love
9737.1542	1.0	9726.1	love
9738.69045	0.0	9726.1	love
9742.41515	0.0	9726.1	love
9742.4186	0.0	9726.1	love
9742.42175	0.0	9726.1	love
9745.74665	1.0	9744.7975	atten
9748.49405	1.0	9744.7975	atten
9748.6527	1.0	9744.7975	atten
9751.7451	1.0	9744.7975	atten
9752.0812	1.0	9744.7975	atten
9752.34475	1.0	9744.7975	atten
9753.95895	1.0	9744.7975	atten
9754.5134	1.0	9744.7975	atten
9755.0284	1.0	9744.7975	atten
9762.79925	1.0	9761.9475	atten
9762.96535	1.0	9761.9475	atten
9765.20645	1.0	9761.9475	atten
9765.7919	1.0	9761.9475	atten
9766.0781	1.0	9761.9475	atten
9766.4943	0.0	9761.9475	atten
9769.58315	1.0	9761.9475	atten
9771.49235	1.0	9761.9475	atten
9780.2372	1.0	9778.4025	atten
9780.641	1.0	9778.4025	atten
9780.8343	1.0	9778.4025	atten
9783.3167	1.0	9778.4025	atten
9783.4414	0.0	9778.4025	atten
9783.80255	1.0	9778.4025	atten
9786.124	1.0	9778.4025	atten
9786.30745	1.0	9778.4025	atten
9786.46455	1.0	9778.4025	atten
9786.7928	1.0	9778.4025	atten
9787.00585	1.0	9778.4025	atten
9789.60535	1.0	9778.4025	atten
9789.7536	1.0	9778.4025	atten
9797.8707	0.0	9797.4025	happy
9799.09785	1.0	9797.4025	happy
9800.6526	1.0	9797.4025	happy
9800.8132	1.0	9797.4025	happy
9802.70205	0.0	9797.4025	happy
9803.13585	0.0	9797.4025	happy
9803.5979	1.0	9797.4025	happy
9804.28475	1.0	9797.4025	happy
9805.47145	1.0	9797.4025	happy
9805.6169	1.0	9797.4025	happy
9806.06665	0.0	9797.4025	happy
9806.60425	1.0	9797.4025	happy
9807.1208	0.0	9797.4025	happy
9807.1264	0.0	9797.4025	happy
9807.1796	1.0	9797.4025	happy
9807.3769	1.0	9797.4025	happy
9807.45235	1.0	9797.4025	happy
9814.5888	0.0	9797.4025	happy
9816.3749	1.0	9816.0	happy
9817.06635	1.0	9816.0	happy
9817.17035	1.0	9816.0	happy
9817.43235	1.0	9816.0	happy
9817.525	1.0	9816.0	happy
9817.88745	1.0	9816.0	happy
9818.0404	1.0	9816.0	happy
9818.36005	1.0	9816.0	happy
9818.91655	1.0	9816.0	happy
9819.3872	0.0	9816.0	happy
9819.798	0.0	9816.0	happy
9820.20045	1.0	9816.0	happy
9821.01045	1.0	9816.0	happy
9821.09995	1.0	9816.0	happy
9821.28035	1.0	9816.0	happy
9823.3419	1.0	9816.0	happy
9823.97205	1.0	9816.0	happy
9824.3485	0.0	9816.0	happy
9824.60475	0.0	9816.0	happy
9825.54415	1.0	9816.0	happy
9826.5603	1.0	9816.0	happy
9827.8061	1.0	9816.0	happy
9828.6549	0.0	9816.0	happy
9834.49075	0.0	9816.0	happy
9836.50325	1.0	9834.8025	happy
9839.6608	1.0	9834.8025	happy
9840.0473	1.0	9834.8025	happy
9840.86435	1.0	9834.8025	happy
9841.4375	1.0	9834.8025	happy
9843.90365	1.0	9834.8025	happy
9845.38475	0.0	9834.8025	happy
9845.73065	0.0	9834.8025	happy
9845.73625	0.0	9834.8025	happy
9846.27535	1.0	9834.8025	happy
9846.66255	1.0	9834.8025	happy
9853.3369	1.0	9852.9975	sad
9853.49485	1.0	9852.9975	sad
9853.63205	1.0	9852.9975	sad
9853.71545	1.0	9852.9975	sad
9853.789	1.0	9852.9975	sad
9853.92315	1.0	9852.9975	sad
9853.95095	1.0	9852.9975	sad
9854.1833	1.0	9852.9975	sad
9854.2653	1.0	9852.9975	sad
9854.48305	1.0	9852.9975	sad
9854.5639	1.0	9852.9975	sad
9856.76055	1.0	9852.9975	sad
9856.7878	0.0	9852.9975	sad
9856.79	0.0	9852.9975	sad
9857.22565	1.0	9852.9975	sad
9857.23705	0.0	9852.9975	sad
9857.3447	1.0	9852.9975	sad
9857.43535	1.0	9852.9975	sad
9857.84285	0.0	9852.9975	sad
9857.9225	1.0	9852.9975	sad
9858.0875	0.0	9852.9975	sad
9858.2088	1.0	9852.9975	sad
9858.31255	0.0	9852.9975	sad
9858.8707	0.0	9852.9975	sad
9858.95215	0.0	9852.9975	sad
9859.3392	0.0	9852.9975	sad
9859.41425	0.0	9852.9975	sad
9859.71615	0.0	9852.9975	sad
9859.86295	0.0	9852.9975	sad
9860.54345	0.0	9852.9975	sad
9861.43895	0.0	9852.9975	sad
9861.5906	0.0	9852.9975	sad
9861.86505	0.0	9852.9975	sad
9862.185	0.0	9852.9975	sad
9862.33045	0.0	9852.9975	sad
9862.55135	0.0	9852.9975	sad
9863.1196	0.0	9852.9975	sad
9863.4756	0.0	9852.9975	sad
9863.72595	1.0	9852.9975	sad
9863.85235	0.0	9852.9975	sad
9863.85815	0.0	9852.9975	sad
9863.9362	0.0	9852.9975	sad
9863.9383	0.0	9852.9975	sad
9863.9461	0.0	9852.9975	sad
9863.95255	0.0	9852.9975	sad
9863.95975	0.0	9852.9975	sad
9863.9619	0.0	9852.9975	sad
9863.992	0.0	9852.9975	sad
9864.0093	0.0	9852.9975	sad
9864.01505	0.0	9852.9975	sad
9864.0304	1.0	9852.9975	sad
9864.0364	0.0	9852.9975	sad
9864.05545	0.0	9852.9975	sad
9864.0602	0.0	9852.9975	sad
9864.0678	0.0	9852.9975	sad
9864.07585	0.0	9852.9975	sad
9864.08575	0.0	9852.9975	sad
9864.17665	0.0	9852.9975	sad
9864.1966	0.0	9852.9975	sad
9864.211	0.0	9852.9975	sad
9864.2142	0.0	9852.9975	sad
9864.2902	0.0	9852.9975	sad
9864.297	0.0	9852.9975	sad
9864.30585	0.0	9852.9975	sad
9864.3179	0.0	9852.9975	sad
9864.37375	0.0	9852.9975	sad
9864.37705	0.0	9852.9975	sad
9864.37965	0.0	9852.9975	sad
9864.42965	0.0	9852.9975	sad
9864.4509	0.0	9852.9975	sad
9864.50335	0.0	9852.9975	sad
9864.5062	0.0	9852.9975	sad
9864.50995	0.0	9852.9975	sad
9864.51575	0.0	9852.9975	sad
9864.5201	0.0	9852.9975	sad
9864.5412	0.0	9852.9975	sad
9864.54535	0.0	9852.9975	sad
9864.5477	0.0	9852.9975	sad
9864.55945	0.0	9852.9975	sad
9864.5632	0.0	9852.9975	sad
9864.56555	0.0	9852.9975	sad
9864.5683	0.0	9852.9975	sad
9864.61905	0.0	9852.9975	sad
9864.62985	0.0	9852.9975	sad
9864.63475	0.0	9852.9975	sad
9864.64445	0.0	9852.9975	sad
9864.6501	0.0	9852.9975	sad
9864.65565	0.0	9852.9975	sad
9864.6673	0.0	9852.9975	sad
9864.67255	0.0	9852.9975	sad
9864.6828	0.0	9852.9975	sad
9864.6904	0.0	9852.9975	sad
9864.69525	0.0	9852.9975	sad
9864.7086	0.0	9852.9975	sad
9864.72425	0.0	9852.9975	sad
9864.7379	0.0	9852.9975	sad
9864.7403	0.0	9852.9975	sad
9864.74355	0.0	9852.9975	sad
9864.7598	0.0	9852.9975	sad
9864.7777	0.0	9852.9975	sad
9864.7919	0.0	9852.9975	sad
9864.8013	0.0	9852.9975	sad
9864.80785	0.0	9852.9975	sad
9864.8138	0.0	9852.9975	sad
9864.819	0.0	9852.9975	sad
9864.8266	0.0	9852.9975	sad
9864.8412	0.0	9852.9975	sad
9864.8788	0.0	9852.9975	sad
9864.8844	0.0	9852.9975	sad
9864.9039	0.0	9852.9975	sad
9864.91855	0.0	9852.9975	sad
9864.92515	0.0	9852.9975	sad
9864.9295	0.0	9852.9975	sad
9864.9402	0.0	9852.9975	sad
9864.94615	0.0	9852.9975	sad
9864.9612	0.0	9852.9975	sad
9864.97025	0.0	9852.9975	sad
9864.9934	0.0	9852.9975	sad
9865.0001	0.0	9852.9975	sad
9865.0138	0.0	9852.9975	sad
9865.0185	0.0	9852.9975	sad
9865.03905	0.0	9852.9975	sad
9865.0447	0.0	9852.9975	sad
9865.0468	0.0	9852.9975	sad
9865.04975	0.0	9852.9975	sad
9865.05245	0.0	9852.9975	sad
9865.06095	0.0	9852.9975	sad
9865.07195	0.0	9852.9975	sad
9865.08785	0.0	9852.9975	sad
9865.09315	0.0	9852.9975	sad
9865.10005	0.0	9852.9975	sad
9865.11115	0.0	9852.9975	sad
9865.11825	0.0	9852.9975	sad
9865.12035	0.0	9852.9975	sad
9865.14625	0.0	9852.9975	sad
9865.14835	0.0	9852.9975	sad
9865.15285	0.0	9852.9975	sad
9865.157	0.0	9852.9975	sad
9865.16215	0.0	9852.9975	sad
9865.16895	0.0	9852.9975	sad
9865.18925	0.0	9852.9975	sad
9865.19395	0.0	9852.9975	sad
9865.20245	0.0	9852.9975	sad
9865.24895	0.0	9852.9975	sad
9865.25435	0.0	9852.9975	sad
9865.25965	0.0	9852.9975	sad
9865.2667	0.0	9852.9975	sad
9865.2712	0.0	9852.9975	sad
9865.2767	0.0	9852.9975	sad
9865.285	0.0	9852.9975	sad
9865.28835	0.0	9852.9975	sad
9865.30245	0.0	9852.9975	sad
9865.3076	0.0	9852.9975	sad
9865.32655	0.0	9852.9975	sad
9865.3336	0.0	9852.9975	sad
9865.34595	0.0	9852.9975	sad
9865.35145	0.0	9852.9975	sad
9865.3615	0.0	9852.9975	sad
9865.3719	0.0	9852.9975	sad
9865.3777	0.0	9852.9975	sad
9865.40415	0.0	9852.9975	sad
9865.4353	0.0	9852.9975	sad
9865.43745	0.0	9852.9975	sad
9865.4416	0.0	9852.9975	sad
9865.444	0.0	9852.9975	sad
9865.4519	0.0	9852.9975	sad
9865.4551	0.0	9852.9975	sad
9865.4573	0.0	9852.9975	sad
9865.46855	0.0	9852.9975	sad
9865.4734	0.0	9852.9975	sad
9865.47895	0.0	9852.9975	sad
9865.4888	0.0	9852.9975	sad
9865.5024	0.0	9852.9975	sad
9865.50525	0.0	9852.9975	sad
9865.5279	0.0	9852.9975	sad
9865.53685	0.0	9852.9975	sad
9865.5421	0.0	9852.9975	sad
9865.54695	0.0	9852.9975	sad
9865.55235	0.0	9852.9975	sad
9865.55735	0.0	9852.9975	sad
9865.5685	0.0	9852.9975	sad
9865.5739	0.0	9852.9975	sad
9865.57845	0.0	9852.9975	sad
9865.58095	0.0	9852.9975	sad
9865.5839	0.0	9852.9975	sad
9865.5956	0.0	9852.9975	sad
9865.598	0.0	9852.9975	sad
9865.62385	0.0	9852.9975	sad
9865.63255	0.0	9852.9975	sad
9865.6349	0.0	9852.9975	sad
9865.64125	0.0	9852.9975	sad
9865.6659	0.0	9852.9975	sad
9865.67315	0.0	9852.9975	sad
9865.6786	0.0	9852.9975	sad
9865.6955	0.0	9852.9975	sad
9865.69825	0.0	9852.9975	sad
9865.70245	0.0	9852.9975	sad
9865.7106	0.0	9852.9975	sad
9865.72235	0.0	9852.9975	sad
9865.7335	0.0	9852.9975	sad
9865.73855	0.0	9852.9975	sad
9865.7416	0.0	9852.9975	sad
9865.74735	0.0	9852.9975	sad
9865.76035	0.0	9852.9975	sad
9865.774	0.0	9852.9975	sad
9865.7805	0.0	9852.9975	sad
9865.80215	0.0	9852.9975	sad
9865.80445	0.0	9852.9975	sad
9865.812	0.0	9852.9975	sad
9865.8179	0.0	9852.9975	sad
9865.8277	0.0	9852.9975	sad
9865.83445	0.0	9852.9975	sad
9865.8368	0.0	9852.9975	sad
9865.842	0.0	9852.9975	sad
9865.86475	0.0	9852.9975	sad
9865.8775	0.0	9852.9975	sad
9865.88535	0.0	9852.9975	sad
9865.8932	0.0	9852.9975	sad
9865.90625	0.0	9852.9975	sad
9865.911	0.0	9852.9975	sad
9865.92075	0.0	9852.9975	sad
9865.9228	0.0	9852.9975	sad
9865.9285	0.0	9852.9975	sad
9865.93855	0.0	9852.9975	sad
9865.94365	0.0	9852.9975	sad
9865.9506	0.0	9852.9975	sad
9865.9754	0.0	9852.9975	sad
9865.9795	0.0	9852.9975	sad
9865.98205	0.0	9852.9975	sad
9866.00375	0.0	9852.9975	sad
9866.00765	0.0	9852.9975	sad
9866.01005	0.0	9852.9975	sad
9866.0153	0.0	9852.9975	sad
9866.0343	0.0	9852.9975	sad
9866.0387	0.0	9852.9975	sad
9866.0562	0.0	9852.9975	sad
9866.06705	0.0	9852.9975	sad
9866.0695	0.0	9852.9975	sad
9866.07345	0.0	9852.9975	sad
9866.09345	0.0	9852.9975	sad
9866.10315	0.0	9852.9975	sad
9866.10785	0.0	9852.9975	sad
9866.1135	0.0	9852.9975	sad
9866.1179	0.0	9852.9975	sad
9866.1202	0.0	9852.9975	sad
9866.12515	0.0	9852.9975	sad
9866.1327	0.0	9852.9975	sad
9866.1531	0.0	9852.9975	sad
9866.1584	0.0	9852.9975	sad
9866.1841	0.0	9852.9975	sad
9866.19755	0.0	9852.9975	sad
9866.20315	0.0	9852.9975	sad
9866.20675	0.0	9852.9975	sad
9866.21095	0.0	9852.9975	sad
9866.22745	0.0	9852.9975	sad
9866.24305	0.0	9852.9975	sad
9866.2488	0.0	9852.9975	sad
9866.27	0.0	9852.9975	sad
9866.29025	0.0	9852.9975	sad
9866.29225	0.0	9852.9975	sad
9866.29725	0.0	9852.9975	sad
9866.3038	0.0	9852.9975	sad
9866.3077	0.0	9852.9975	sad
9866.31575	0.0	9852.9975	sad
9866.32135	0.0	9852.9975	sad
9866.3235	0.0	9852.9975	sad
9866.3933	0.0	9852.9975	sad
9866.4102	0.0	9852.9975	sad
9866.4166	0.0	9852.9975	sad
9866.48245	0.0	9852.9975	sad
9866.49715	0.0	9852.9975	sad
9866.5112	0.0	9852.9975	sad
9866.55785	0.0	9852.9975	sad
9866.5809	0.0	9852.9975	sad
9866.5869	0.0	9852.9975	sad
9866.59125	0.0	9852.9975	sad
9866.64345	0.0	9852.9975	sad
9866.6772	0.0	9852.9975	sad
9866.7139	0.0	9852.9975	sad
9866.767	1.0	9852.9975	sad
9866.77125	0.0	9852.9975	sad
9866.82565	0.0	9852.9975	sad
9866.852	0.0	9852.9975	sad
9866.85835	0.0	9852.9975	sad
9866.8643	0.0	9852.9975	sad
9866.8871	0.0	9852.9975	sad
9866.904	0.0	9852.9975	sad
9866.92505	0.0	9852.9975	sad
9866.94275	0.0	9852.9975	sad
9866.9484	0.0	9852.9975	sad
9866.95345	0.0	9852.9975	sad
9866.97565	0.0	9852.9975	sad
9866.98585	0.0	9852.9975	sad
9867.00535	0.0	9852.9975	sad
9867.00805	0.0	9852.9975	sad
9867.0105	0.0	9852.9975	sad
9867.0377	0.0	9852.9975	sad
9867.04755	0.0	9852.9975	sad
9867.059	0.0	9852.9975	sad
9867.08845	0.0	9852.9975	sad
9867.09505	0.0	9852.9975	sad
9867.1144	0.0	9852.9975	sad
9867.12975	0.0	9852.9975	sad
9867.13935	0.0	9852.9975	sad
9867.1422	0.0	9852.9975	sad
9867.14845	1.0	9852.9975	sad
9867.1718	0.0	9852.9975	sad
9867.17645	0.0	9852.9975	sad
9867.1866	0.0	9852.9975	sad
9867.1972	0.0	9852.9975	sad
9867.20095	0.0	9852.9975	sad
9867.20615	0.0	9852.9975	sad
9867.2098	0.0	9852.9975	sad
9867.21185	0.0	9852.9975	sad
9867.22135	0.0	9852.9975	sad
9867.22445	0.0	9852.9975	sad
9867.22835	0.0	9852.9975	sad
9867.2359	0.0	9852.9975	sad
9867.2408	0.0	9852.9975	sad
9867.2594	0.0	9852.9975	sad
9867.26705	0.0	9852.9975	sad
9867.2725	0.0	9852.9975	sad
9867.29385	0.0	9852.9975	sad
9867.29935	0.0	9852.9975	sad
9867.30505	0.0	9852.9975	sad
9867.3075	0.0	9852.9975	sad
9867.31015	0.0	9852.9975	sad
9867.32485	0.0	9852.9975	sad
9867.3292	0.0	9852.9975	sad
9867.33595	0.0	9852.9975	sad
9867.3413	0.0	9852.9975	sad
9867.34615	0.0	9852.9975	sad
9867.3502	0.0	9852.9975	sad
9867.37345	0.0	9852.9975	sad
9867.37995	0.0	9852.9975	sad
9867.3879	0.0	9852.9975	sad
9867.3933	0.0	9852.9975	sad
9867.3977	0.0	9852.9975	sad
9867.40765	0.0	9852.9975	sad
9867.4163	0.0	9852.9975	sad
9867.42	0.0	9852.9975	sad
9867.424	0.0	9852.9975	sad
9867.42655	0.0	9852.9975	sad
9867.42935	0.0	9852.9975	sad
9867.4341	0.0	9852.9975	sad
9867.4604	0.0	9852.9975	sad
9867.46665	0.0	9852.9975	sad
9867.47595	0.0	9852.9975	sad
9867.48185	0.0	9852.9975	sad
9867.49255	0.0	9852.9975	sad
9867.5106	0.0	9852.9975	sad
9867.51465	0.0	9852.9975	sad
9867.51865	0.0	9852.9975	sad
9867.527	0.0	9852.9975	sad
9867.5322	0.0	9852.9975	sad
9867.54265	0.0	9852.9975	sad
9867.54495	0.0	9852.9975	sad
9867.55015	0.0	9852.9975	sad
9867.56785	0.0	9852.9975	sad
9867.5727	0.0	9852.9975	sad
9867.5846	0.0	9852.9975	sad
9867.59795	0.0	9852.9975	sad
9867.6038	0.0	9852.9975	sad
9867.6137	0.0	9852.9975	sad
9867.61995	0.0	9852.9975	sad
9867.62575	0.0	9852.9975	sad
9867.6325	0.0	9852.9975	sad
9867.64945	0.0	9852.9975	sad
9867.656	0.0	9852.9975	sad
9867.6657	0.0	9852.9975	sad
9867.6685	0.0	9852.9975	sad
9867.6717	0.0	9852.9975	sad
9867.67645	0.0	9852.9975	sad
9867.6896	0.0	9852.9975	sad
9867.696	0.0	9852.9975	sad
9867.7093	0.0	9852.9975	sad
9867.7182	0.0	9852.9975	sad
9867.73255	0.0	9852.9975	sad
9867.73995	0.0	9852.9975	sad
9867.74605	0.0	9852.9975	sad
9867.75205	0.0	9852.9975	sad
9867.7593	0.0	9852.9975	sad
9867.7852	0.0	9852.9975	sad
9867.7899	0.0	9852.9975	sad
9867.79715	0.0	9852.9975	sad
9867.8025	0.0	9852.9975	sad
9867.81105	0.0	9852.9975	sad
9867.81815	0.0	9852.9975	sad
9867.82435	0.0	9852.9975	sad
9867.82655	0.0	9852.9975	sad
9867.83235	0.0	9852.9975	sad
9867.8437	0.0	9852.9975	sad
9867.85525	0.0	9852.9975	sad
9867.86135	0.0	9852.9975	sad
9867.8825	0.0	9852.9975	sad
9867.8913	0.0	9852.9975	sad
9867.9019	0.0	9852.9975	sad
9867.91185	0.0	9852.9975	sad
9867.92245	0.0	9852.9975	sad
9867.92495	0.0	9852.9975	sad
9867.9306	0.0	9852.9975	sad
9867.9327	0.0	9852.9975	sad
9867.93535	0.0	9852.9975	sad
9867.93875	0.0	9852.9975	sad
9867.94425	0.0	9852.9975	sad
9867.97955	0.0	9852.9975	sad
9867.98445	0.0	9852.9975	sad
9868.0086	0.0	9852.9975	sad
9868.01655	0.0	9852.9975	sad
9868.0223	0.0	9852.9975	sad
10026.332	1.0	10024.3	sad
10026.6705	1.0	10024.3	sad
10026.8552	1.0	10024.3	sad
10026.94095	1.0	10024.3	sad
10027.2345	1.0	10024.3	sad
10028.38365	1.0	10024.3	sad
10028.71075	1.0	10024.3	sad
10029.64795	1.0	10024.3	sad
10029.8698	1.0	10024.3	sad
10033.13745	1.0	10024.3	sad
10033.4647	1.0	10024.3	sad
10033.5175	1.0	10024.3	sad
10033.81895	1.0	10024.3	sad
10034.1124	1.0	10024.3	sad
10034.17345	1.0	10024.3	sad
10034.28855	1.0	10024.3	sad
10034.36165	1.0	10024.3	sad
10034.3898	1.0	10024.3	sad
10034.4793	1.0	10024.3	sad
10034.80605	1.0	10024.3	sad
10034.88345	1.0	10024.3	sad
10036.00045	0.0	10024.3	sad
10265.41835	1.0	10262.9975	sad
10265.4483	1.0	10262.9975	sad
10265.4798	1.0	10262.9975	sad
10265.56395	1.0	10262.9975	sad
10265.5856	1.0	10262.9975	sad
10265.61415	0.0	10262.9975	sad
10265.61885	0.0	10262.9975	sad
10265.6431	1.0	10262.9975	sad
10265.66815	1.0	10262.9975	sad
10265.71785	1.0	10262.9975	sad
10265.7682	1.0	10262.9975	sad
10265.79525	1.0	10262.9975	sad
10265.8726	1.0	10262.9975	sad
10265.91455	1.0	10262.9975	sad
10265.9562	1.0	10262.9975	sad
10266.10315	1.0	10262.9975	sad
10266.14295	1.0	10262.9975	sad
10266.3141	1.0	10262.9975	sad
10266.44715	1.0	10262.9975	sad
10266.82335	1.0	10262.9975	sad
10266.9396	1.0	10262.9975	sad
10266.99795	1.0	10262.9975	sad
10267.02605	1.0	10262.9975	sad
10267.09555	1.0	10262.9975	sad
10267.1288	1.0	10262.9975	sad
10267.1596	1.0	10262.9975	sad
10267.19775	1.0	10262.9975	sad
10267.236	1.0	10262.9975	sad
10267.2878	1.0	10262.9975	sad
10267.6296	1.0	10262.9975	sad
10267.79395	1.0	10262.9975	sad
10268.03	1.0	10262.9975	sad
10268.0618	1.0	10262.9975	sad
10268.1028	1.0	10262.9975	sad
10268.1428	1.0	10262.9975	sad
10268.18255	1.0	10262.9975	sad
10268.21565	1.0	10262.9975	sad
10268.25515	1.0	10262.9975	sad
10268.4252	1.0	10262.9975	sad
10269.09785	1.0	10262.9975	sad
10269.27695	1.0	10262.9975	sad
10269.78805	1.0	10262.9975	sad
10270.0468	1.0	10262.9975	sad
10270.10975	1.0	10262.9975	sad
10270.19165	1.0	10262.9975	sad
10270.2396	1.0	10262.9975	sad
10270.4337	1.0	10262.9975	sad
10270.5721	1.0	10262.9975	sad
10270.65685	1.0	10262.9975	sad
10270.7873	1.0	10262.9975	sad
10271.10155	1.0	10262.9975	sad
10271.15605	1.0	10262.9975	sad
10271.67705	1.0	10262.9975	sad
10272.81025	0.0	10262.9975	sad
10282.1491	1.0	10282.005	sad
10282.20845	1.0	10282.005	sad
10282.4079	1.0	10282.005	sad
10282.44705	1.0	10282.005	sad
10282.4693	1.0	10282.005	sad
10282.56475	1.0	10282.005	sad
10284.4234	1.0	10282.005	sad
10284.84495	1.0	10282.005	sad
10285.5422	1.0	10282.005	sad
10287.70485	0.0	10282.005	sad
10287.82365	1.0	10282.005	sad
10288.26065	1.0	10282.005	sad
10290.14595	0.0	10282.005	sad
10290.32885	1.0	10282.005	sad
10290.3756	0.0	10282.005	sad
10291.1276	0.0	10282.005	sad
10291.3466	0.0	10282.005	sad
10293.43875	0.0	10282.005	sad
10293.7948	1.0	10282.005	sad
10302.7292	1.0	10299.9	gratitude
10303.8284	1.0	10299.9	gratitude
10303.9433	1.0	10299.9	gratitude
10304.02595	1.0	10299.9	gratitude
10304.0624	1.0	10299.9	gratitude
10304.096	1.0	10299.9	gratitude
10304.1509	1.0	10299.9	gratitude
10304.19865	1.0	10299.9	gratitude
10304.29305	1.0	10299.9	gratitude
10305.73145	1.0	10299.9	gratitude
10306.31965	1.0	10299.9	gratitude
10306.507	1.0	10299.9	gratitude
10307.83095	0.0	10299.9	gratitude
10309.27895	1.0	10299.9	gratitude
