 	Channel 4	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
1227.3293	1.0	1219.746	Happiness
1227.3422	1.0	1219.746	Happiness
1227.38975	1.0	1219.746	Happiness
1227.5287	1.0	1219.746	Happiness
1227.5374	1.0	1219.746	Happiness
1227.5605	0.0	1219.746	Happiness
1227.5717	1.0	1219.746	Happiness
1227.57945	1.0	1219.746	Happiness
1227.6082	1.0	1219.746	Happiness
1227.82955	1.0	1219.746	Happiness
1227.83655	1.0	1219.746	Happiness
1227.907	1.0	1219.746	Happiness
1227.93905	1.0	1219.746	Happiness
1227.9499	1.0	1219.746	Happiness
1227.9956	1.0	1219.746	Happiness
1228.85435	1.0	1219.746	Happiness
1229.15005	1.0	1219.746	Happiness
1229.1987	1.0	1219.746	Happiness
1229.21495	1.0	1219.746	Happiness
1229.2378	1.0	1219.746	Happiness
1229.2508	1.0	1219.746	Happiness
1229.25925	1.0	1219.746	Happiness
1229.2682	1.0	1219.746	Happiness
1229.30355	1.0	1219.746	Happiness
1229.4218	0.0	1219.746	Happiness
1229.59935	1.0	1219.746	Happiness
1229.614	1.0	1219.746	Happiness
1229.67985	1.0	1219.746	Happiness
1229.68385	1.0	1219.746	Happiness
1229.71555	1.0	1219.746	Happiness
1229.7217	1.0	1219.746	Happiness
1229.7555	1.0	1219.746	Happiness
1229.77035	1.0	1219.746	Happiness
1230.06385	1.0	1219.746	Happiness
1230.0686	1.0	1219.746	Happiness
1230.0843	1.0	1219.746	Happiness
1230.1095	1.0	1219.746	Happiness
1230.12365	1.0	1219.746	Happiness
1230.1441	1.0	1219.746	Happiness
1230.84395	1.0	1219.746	Happiness
1230.84745	1.0	1219.746	Happiness
1231.00375	1.0	1219.746	Happiness
1231.0071	1.0	1219.746	Happiness
1231.0106	1.0	1219.746	Happiness
1231.08025	1.0	1219.746	Happiness
1231.22285	1.0	1219.746	Happiness
1231.2286	1.0	1219.746	Happiness
1231.5091	1.0	1219.746	Happiness
1231.5207	1.0	1219.746	Happiness
1231.57315	1.0	1219.746	Happiness
1231.5771	1.0	1219.746	Happiness
1231.6585	1.0	1219.746	Happiness
1231.79235	0.0	1219.746	Happiness
1233.50095	0.0	1219.746	Happiness
1233.5057	0.0	1219.746	Happiness
1234.5297	0.0	1219.746	Happiness
1235.6069	0.0	1219.746	Happiness
1235.9864	0.0	1219.746	Happiness
1235.9877	0.0	1219.746	Happiness
1238.0519	1.0	1238.025	Calming
1238.18855	1.0	1238.025	Calming
1238.20965	1.0	1238.025	Calming
1238.2287	1.0	1238.025	Calming
1238.25775	1.0	1238.025	Calming
1238.29065	1.0	1238.025	Calming
1238.3058	1.0	1238.025	Calming
1238.3268	1.0	1238.025	Calming
1238.38375	1.0	1238.025	Calming
1238.4429	1.0	1238.025	Calming
1238.473	1.0	1238.025	Calming
1238.55425	1.0	1238.025	Calming
1238.57245	1.0	1238.025	Calming
1238.59695	1.0	1238.025	Calming
1238.6128	1.0	1238.025	Calming
1238.6241	1.0	1238.025	Calming
1238.6487	1.0	1238.025	Calming
1238.68115	1.0	1238.025	Calming
1238.6936	1.0	1238.025	Calming
1238.72015	1.0	1238.025	Calming
1238.77185	1.0	1238.025	Calming
1238.8885	1.0	1238.025	Calming
1238.96295	1.0	1238.025	Calming
1239.0345	1.0	1238.025	Calming
1239.06605	1.0	1238.025	Calming
1239.1549	1.0	1238.025	Calming
1239.16665	0.0	1238.025	Calming
1239.19445	1.0	1238.025	Calming
1239.2219	1.0	1238.025	Calming
1239.24765	1.0	1238.025	Calming
1241.1078	1.0	1238.025	Calming
1241.1215	1.0	1238.025	Calming
1241.26265	1.0	1238.025	Calming
1241.31365	1.0	1238.025	Calming
1241.4302	1.0	1238.025	Calming
1241.44505	1.0	1238.025	Calming
1241.48565	0.0	1238.025	Calming
1241.5069	1.0	1238.025	Calming
1241.5475	1.0	1238.025	Calming
1241.5948	1.0	1238.025	Calming
1241.66775	1.0	1238.025	Calming
1241.72945	1.0	1238.025	Calming
1241.76635	1.0	1238.025	Calming
1241.81145	1.0	1238.025	Calming
1241.91265	1.0	1238.025	Calming
1241.9223	1.0	1238.025	Calming
1241.93785	1.0	1238.025	Calming
1242.0231	1.0	1238.025	Calming
1242.0773	1.0	1238.025	Calming
1242.13955	1.0	1238.025	Calming
1242.1731	1.0	1238.025	Calming
1242.2064	1.0	1238.025	Calming
1242.2371	1.0	1238.025	Calming
1242.28365	1.0	1238.025	Calming
1242.30205	1.0	1238.025	Calming
1242.3391	1.0	1238.025	Calming
1242.3847	1.0	1238.025	Calming
1242.42935	1.0	1238.025	Calming
1242.47605	1.0	1238.025	Calming
1242.5338	1.0	1238.025	Calming
1242.593	1.0	1238.025	Calming
1242.64535	1.0	1238.025	Calming
1242.667	1.0	1238.025	Calming
1242.676	1.0	1238.025	Calming
1242.72235	1.0	1238.025	Calming
1242.74455	1.0	1238.025	Calming
1242.8265	1.0	1238.025	Calming
1242.83575	1.0	1238.025	Calming
1242.8588	1.0	1238.025	Calming
1242.8904	1.0	1238.025	Calming
1242.90535	1.0	1238.025	Calming
1242.9232	1.0	1238.025	Calming
1242.93565	1.0	1238.025	Calming
1242.9633	1.0	1238.025	Calming
1242.9864	1.0	1238.025	Calming
1243.02	1.0	1238.025	Calming
1243.0462	1.0	1238.025	Calming
1243.0653	1.0	1238.025	Calming
1243.07365	1.0	1238.025	Calming
1245.292	1.0	1238.025	Calming
1245.35375	1.0	1238.025	Calming
1245.41935	1.0	1238.025	Calming
1245.4993	1.0	1238.025	Calming
1245.57495	1.0	1238.025	Calming
1245.7576	1.0	1238.025	Calming
1245.78555	1.0	1238.025	Calming
1245.81235	1.0	1238.025	Calming
1245.8538	1.0	1238.025	Calming
1245.86235	1.0	1238.025	Calming
1245.92135	1.0	1238.025	Calming
1245.97345	1.0	1238.025	Calming
1245.99305	1.0	1238.025	Calming
1246.07575	1.0	1238.025	Calming
1246.1254	1.0	1238.025	Calming
1246.16285	1.0	1238.025	Calming
1246.18915	1.0	1238.025	Calming
1246.212	1.0	1238.025	Calming
1246.30495	1.0	1238.025	Calming
1246.3403	1.0	1238.025	Calming
1246.36435	1.0	1238.025	Calming
1246.38385	1.0	1238.025	Calming
1246.4064	1.0	1238.025	Calming
1246.52985	1.0	1238.025	Calming
1246.5878	1.0	1238.025	Calming
1246.6319	1.0	1238.025	Calming
1246.6769	1.0	1238.025	Calming
1249.0912	1.0	1238.025	Calming
1249.20715	1.0	1238.025	Calming
1249.3041	1.0	1238.025	Calming
1249.3434	1.0	1238.025	Calming
1249.3899	1.0	1238.025	Calming
1249.39655	1.0	1238.025	Calming
1249.4598	1.0	1238.025	Calming
1249.4902	1.0	1238.025	Calming
1249.5276	0.0	1238.025	Calming
1249.59365	0.0	1238.025	Calming
1249.62935	0.0	1238.025	Calming
1249.631	0.0	1238.025	Calming
1249.632	0.0	1238.025	Calming
1249.6681	0.0	1238.025	Calming
1249.67935	1.0	1238.025	Calming
1249.7054	0.0	1238.025	Calming
1249.7164	0.0	1238.025	Calming
1249.7451	1.0	1238.025	Calming
1249.78275	1.0	1238.025	Calming
1249.79005	1.0	1238.025	Calming
1249.82365	1.0	1238.025	Calming
1249.9454	0.0	1238.025	Calming
1249.9777	1.0	1238.025	Calming
1250.05615	1.0	1238.025	Calming
1250.10945	1.0	1238.025	Calming
1250.132	1.0	1238.025	Calming
1250.1618	1.0	1238.025	Calming
1250.1881	1.0	1238.025	Calming
1250.20565	1.0	1238.025	Calming
1250.22945	1.0	1238.025	Calming
1250.25555	1.0	1238.025	Calming
1250.28265	1.0	1238.025	Calming
1250.30365	1.0	1238.025	Calming
1250.33595	1.0	1238.025	Calming
1250.35695	1.0	1238.025	Calming
1250.3844	1.0	1238.025	Calming
1250.40975	1.0	1238.025	Calming
1250.42385	1.0	1238.025	Calming
1250.7345	0.0	1238.025	Calming
1252.23385	1.0	1238.025	Calming
1252.2525	1.0	1238.025	Calming
1252.52715	1.0	1238.025	Calming
1252.56025	0.0	1238.025	Calming
1252.63575	1.0	1238.025	Calming
1252.6746	1.0	1238.025	Calming
1252.7117	1.0	1238.025	Calming
1252.7254	1.0	1238.025	Calming
1252.79985	1.0	1238.025	Calming
1252.8755	1.0	1238.025	Calming
1253.0493	1.0	1238.025	Calming
1253.09295	1.0	1238.025	Calming
1253.1333	1.0	1238.025	Calming
1256.2484	0.0	1238.025	Calming
